Unnamed: 0,visit_date,province,district,age_group,sex,vaccine_manufacturer,vaccine_rollout_phase,health_sector,first_dose_total,second_dose_total,booster_dose_total,immunocompromised_booster_dose_total,continuous_booster_dose_total,sisonke_booster_dose_total,individuals_vaccinated_total,individuals_fully_vaccinated_total,total_vaccines_administered,total_population
3480000,,Mpumalanga,Nkangala DM,35-49,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,9179.0
3480001,,Mpumalanga,Nkangala DM,35-49,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,23433.0
3480002,,Mpumalanga,Nkangala DM,35-49,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,33263.0
3480003,,Mpumalanga,Nkangala DM,35-49,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,37955.0
3480004,,Mpumalanga,Nkangala DM,35-49,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,53271.0
3480005,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0
3480006,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11573.0
3480007,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20408.0
3480008,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36063.0
3480009,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,41012.0
3480010,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,68021.0
3480011,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,6684.0
3480012,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,11573.0
3480013,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,20408.0
3480014,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,36063.0
3480015,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,41012.0
3480016,,Mpumalanga,Nkangala DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,68021.0
3480017,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2056.0
3480018,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3559.0
3480019,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10141.0
3480020,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12793.0
3480021,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17367.0
3480022,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20820.0
3480023,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,2056.0
3480024,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,3559.0
3480025,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,10141.0
3480026,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,12793.0
3480027,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,17367.0
3480028,,Mpumalanga,Nkangala DM,50-59,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,20820.0
3480029,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1394.0
3480030,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2855.0
3480031,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6981.0
3480032,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11122.0
3480033,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12578.0
3480034,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21346.0
3480035,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1394.0
3480036,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2855.0
3480037,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6981.0
3480038,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,11122.0
3480039,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12578.0
3480040,,Mpumalanga,Nkangala DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,21346.0
3480041,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2666.0
3480042,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3868.0
3480043,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,11467.0
3480044,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,17115.0
3480045,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,17941.0
3480046,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,National,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,19278.0
3480047,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2666.0
3480048,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3868.0
3480049,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11467.0
3480050,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17115.0
3480051,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17941.0
3480052,,Mpumalanga,Nkangala DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19278.0
3480053,,Northern Cape,Frances Baard DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3060.0
3480054,,Northern Cape,Frances Baard DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6881.0
3480055,,Northern Cape,Frances Baard DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8146.0
3480056,,Northern Cape,Frances Baard DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38244.0
3480057,,Northern Cape,Frances Baard DM,35-49,Female,Johnson & Johnson,Sisonke,Public,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2325.0
3480058,,Northern Cape,Frances Baard DM,35-49,Female,Johnson & Johnson,Sisonke,Public,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,4676.0
3480059,,Northern Cape,Frances Baard DM,35-49,Female,Johnson & Johnson,Sisonke,Public,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,5846.0
3480060,,Northern Cape,Frances Baard DM,35-49,Female,Johnson & Johnson,Sisonke,Public,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,26139.0
3480061,,Northern Cape,Frances Baard DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,2230.0
3480062,,Northern Cape,Frances Baard DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,5540.0
3480063,,Northern Cape,Frances Baard DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6404.0
3480064,,Northern Cape,Frances Baard DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,29897.0
3480065,,Northern Cape,Frances Baard DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1079.0
3480066,,Northern Cape,Frances Baard DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2163.0
3480067,,Northern Cape,Frances Baard DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3019.0
3480068,,Northern Cape,Frances Baard DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13035.0
3480069,,Northern Cape,Frances Baard DM,50-59,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1100.0
3480070,,Northern Cape,Frances Baard DM,50-59,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2070.0
3480071,,Northern Cape,Frances Baard DM,50-59,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2496.0
3480072,,Northern Cape,Frances Baard DM,50-59,Male,Johnson & Johnson,Sisonke,Public,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,10759.0
3480073,,Northern Cape,Frances Baard DM,60+,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1816.0
3480074,,Northern Cape,Frances Baard DM,60+,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3008.0
3480075,,Northern Cape,Frances Baard DM,60+,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4579.0
3480076,,Northern Cape,Frances Baard DM,60+,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,17975.0
3480077,,Northern Cape,Frances Baard DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1029.0
3480078,,Northern Cape,Frances Baard DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1975.0
3480079,,Northern Cape,Frances Baard DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2750.0
3480080,,Northern Cape,Frances Baard DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10563.0
3480081,,Northern Cape,J T Gaetsewe DM,35-49,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4765.0
3480082,,Northern Cape,J T Gaetsewe DM,35-49,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7284.0
3480083,,Northern Cape,J T Gaetsewe DM,35-49,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12037.0
3480084,,Northern Cape,J T Gaetsewe DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4769.0
3480085,,Northern Cape,J T Gaetsewe DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8289.0
3480086,,Northern Cape,J T Gaetsewe DM,35-49,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12577.0
3480087,,Northern Cape,J T Gaetsewe DM,50-59,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1770.0
3480088,,Northern Cape,J T Gaetsewe DM,50-59,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4010.0
3480089,,Northern Cape,J T Gaetsewe DM,50-59,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4469.0
3480090,,Northern Cape,J T Gaetsewe DM,60+,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1535.0
3480091,,Northern Cape,J T Gaetsewe DM,60+,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6133.0
3480092,,Northern Cape,J T Gaetsewe DM,60+,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6626.0
3480093,,Northern Cape,J T Gaetsewe DM,60+,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1307.0
3480094,,Northern Cape,J T Gaetsewe DM,60+,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3377.0
3480095,,Northern Cape,J T Gaetsewe DM,60+,Male,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3830.0
3480096,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,882.0
3480097,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1135.0
3480098,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1156.0
3480099,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1209.0
3480100,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2063.0
3480101,,Northern Cape,Namakwa DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4628.0
3480102,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,553.0
3480103,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,558.0
3480104,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,628.0
3480105,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,635.0
3480106,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1305.0
3480107,,Northern Cape,Namakwa DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3072.0
3480108,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,421.0
3480109,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,535.0
3480110,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,591.0
3480111,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,689.0
3480112,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1051.0
3480113,,Northern Cape,Namakwa DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2877.0
3480114,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1067.0
3480115,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1076.0
3480116,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1525.0
3480117,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1690.0
3480118,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1914.0
3480119,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2559.0
3480120,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3408.0
3480121,,Northern Cape,Pixley ka Seme DM,35-49,Female,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3692.0
3480122,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1074.0
3480123,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1343.0
3480124,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1801.0
3480125,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1983.0
3480126,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2305.0
3480127,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2888.0
3480128,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3962.0
3480129,,Northern Cape,Pixley ka Seme DM,35-49,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4010.0
3480130,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,573.0
3480131,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,638.0
3480132,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,793.0
3480133,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,811.0
3480134,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1235.0
3480135,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1518.0
3480136,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1687.0
3480137,,Northern Cape,Pixley ka Seme DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2118.0
3480138,,Northern Cape,ZF Mgcawu DM,18-34,Male,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.0
3480139,,Northern Cape,ZF Mgcawu DM,18-34,Male,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0
3480140,,Northern Cape,ZF Mgcawu DM,18-34,Male,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883.0
3480141,,Northern Cape,ZF Mgcawu DM,18-34,Male,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15124.0
3480142,,Northern Cape,ZF Mgcawu DM,18-34,Male,Johnson & Johnson,Sisonke,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15846.0
3480143,,Northern Cape,ZF Mgcawu DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1720.0
3480144,,Northern Cape,ZF Mgcawu DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2065.0
3480145,,Northern Cape,ZF Mgcawu DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3889.0
